M1,M2,M3,M4,M5,M6,RY1_2,RY2_3,RY3_4,RY4_5,RY5_6,date
3.0076608331108736,3.0314428279785712,3.0519417264357793,3.0562643820972246,3.0557739166517797,3.0644236133665603,-0.28538393841237175,-0.2459867814864982,-0.051871867937341706,0.005885585345338547,-0.103796360577367,2008-06-03 00:00:00-05:00
3.03495295002749,3.0509766524792656,3.055310055646954,3.087516150357102,3.080223947735573,3.0447191868390413,-0.1922844294213069,-0.05200083801226063,-0.38647313652177234,0.0875064314583483,0.4260571307583765,2008-06-04 00:00:00-05:00
2.924773139566078,2.934934254954483,2.94439559015214,2.956409801656434,2.963485246145417,2.9547672991626075,-0.12193338466085814,-0.11353602237188623,-0.14417053805152819,-0.08490533386779453,0.10461536379371467,2008-06-05 00:00:00-05:00
3.159550336115405,3.1944735792202477,3.183910397270557,3.1943008357213736,3.2018253190749837,3.198851861053287,-0.41907891725810864,0.12675818339629025,-0.12468526140980296,-0.09029380024331625,0.03568149626035872,2008-06-06 00:00:00-05:00
3.1406980801031983,3.1505544282278866,3.160005997891462,3.188088639538562,3.187369128767591,3.173156193540606,-0.11827617749625657,-0.11341883596290608,-0.33699169976520255,0.008634129251649495,0.17055522272382334,2008-06-09 00:00:00-05:00
3.1432898510770837,3.165939375242757,3.1761120579307,3.1747956698210107,3.1641151191045793,3.1770548931827824,-0.2717942899880843,-0.12207219225531393,0.015796657316277104,0.1281666085971733,-0.15527728893843745,2008-06-10 00:00:00-05:00
3.183041406653072,3.2278260872661266,3.2210429384283654,3.2298671890777526,3.2144343227477843,3.2304539142949253,-0.5374161673566553,0.08139778605312945,-0.10589100779264568,0.1851943959596214,-0.19223509856569007,2008-06-11 00:00:00-05:00
3.149740082763131,3.1730429089786085,3.1810388556577833,3.1835162903884004,3.1977087532776625,3.20528736488887,-0.2796339145857318,-0.09595136015009784,-0.02972921676740456,-0.17030955467114428,-0.09094333933449328,2008-06-12 00:00:00-05:00
3.0549441008274245,3.0920891731664653,3.0748515191727464,3.0805672398833974,3.066992246414372,3.095099618100502,-0.44574086806849234,0.2068518479246284,-0.06858864852781552,0.16289992162830874,-0.3372884602335636,2008-06-13 00:00:00-05:00
3.042138682785304,3.0461509377084974,3.0641062748320547,3.068684453302248,3.0813431738117485,3.106565916908444,-0.04814705907832415,-0.21546404548268575,-0.05493814164231803,-0.15190464611400992,-0.3026729171603476,2008-06-16 00:00:00-05:00
3.0506937919103403,3.073252534221592,3.0822443358566822,3.0793253951850486,3.089997062055478,3.0768424321213574,-0.27070490773501926,-0.10790161962108313,0.035027288059605255,-0.12806000244515597,0.15785555920944608,2008-06-17 00:00:00-05:00
3.1018924590909323,3.1159246729114356,3.1590782114946334,3.1415561817050577,3.134528343145312,3.146443003929986,-0.1683865658460423,-0.5178424629983758,0.21026435747491035,0.0843340627169478,-0.14297592941608622,2008-06-18 00:00:00-05:00
3.071766956294588,3.098766086002445,3.1203555275455694,3.1128148158954745,3.1025545329129627,3.1087190462818834,-0.32398955649428585,-0.25907329851749306,0.09048853980114116,0.12312339579013948,-0.07397416042704771,2008-06-19 00:00:00-05:00
3.129826044730509,3.1558863037806844,3.1714150238907197,3.1655564127785314,3.166121990240824,3.176357149902317,-0.3127231086021079,-0.18634464132042233,0.07030333334626213,-0.006786929547512541,-0.12282191593791829,2008-06-20 00:00:00-05:00
3.1197182263759906,3.1490397296528836,3.1263025497884436,3.1617885165621478,3.1478206424863537,3.1675899174513438,-0.35185803932271664,0.27284615837328063,-0.42583160128445047,0.16761448890952568,-0.23723129957988048,2008-06-23 00:00:00-05:00
3.109953421046955,3.1192845948594523,3.1376783414274056,3.1667440329452266,3.1493260747172473,3.1450020628449558,-0.11197408574996601,-0.22072495881543963,-0.3487882982138504,0.20901549873575315,0.05188814246749786,2008-06-24 00:00:00-05:00
3.0511669515702105,3.090711715561758,3.0832123343106708,3.089146204648525,3.087769101948319,3.102258671000971,-0.4745371678985718,0.0899925750130434,-0.071206444054253,0.016525232402478864,-0.17387482863182843,2008-06-25 00:00:00-05:00
3.175132914673135,3.186497018608015,3.2060950237707497,3.2072137442092656,3.203740314225843,3.224334597538315,-0.13636924721855298,-0.235176061952822,-0.013424645262190237,0.041681159801073175,-0.24713139974966575,2008-06-26 00:00:00-05:00
3.1544439874928396,3.1750551287852313,3.1854078108693167,3.2041432798504976,3.1925023940076525,3.195148750297131,-0.24733369550869974,-0.12423218500902328,-0.2248256277741727,0.13969063011414395,-0.03175627547374438,2008-06-27 00:00:00-05:00
3.1759683557124334,3.1858868112036274,3.1959518340401885,3.2014503140019355,3.22047357542054,3.232640044243706,-0.11902146589432858,-0.12078027403873481,-0.06598175954096083,-0.22827913702325353,-0.14599762587799506,2008-06-30 00:00:00-05:00
3.163363098808144,3.191609274122689,3.190378173715527,3.186236236732145,3.1913348754190385,3.2190924921339836,-0.3389541037745437,0.014773204885946717,0.049703243800578834,-0.06118366424272193,-0.3330914005793381,2008-07-01 00:00:00-05:00
3.255014874427513,3.275042109891855,3.2888359113224066,3.298270220197397,3.2928986157823816,3.298611036604076,-0.2403268255721054,-0.16552561716661532,-0.11321170649988169,0.06445925298018383,-0.06854904986033078,2008-07-02 00:00:00-05:00
3.2100369039106615,3.218637049926397,3.248862653671579,3.240687302049565,3.2579459159424613,3.245831141487195,-0.10320175218882585,-0.3627072449421872,0.09810421946417275,-0.20710336671475765,0.14537729346319253,2008-07-03 00:00:00-05:00
3.249599024145855,3.260880653031833,3.280914983521139,3.2880905877880906,3.271241231213884,3.2916675053378808,-0.13537954663173082,-0.240411965871678,-0.08610725120341882,0.2021922788904827,-0.24511528948796463,2008-07-07 00:00:00-05:00
3.141994764054069,3.1699824537390486,3.188619793514811,3.17131645921377,3.1946749509371535,3.1834209179804556,-0.3358522762197578,-0.22364807730914407,0.20764001161248719,-0.2803019006805992,0.13504839548037556,2008-07-08 00:00:00-05:00
3.2280337445093408,3.2396055969813293,3.2533364911802884,3.264346680397495,3.2643389822731117,3.2751310369712177,-0.13886222966386141,-0.16477073038751117,-0.13212227060647813,9.237749259799916e-05,-0.12950465637727004,2008-07-09 00:00:00-05:00
3.2422016561344913,3.25537380255305,3.2673872863368736,3.2801351999672033,3.275617752654866,3.294226850874731,-0.1580657570227071,-0.1441618054058822,-0.15297496356395618,0.05420936774804776,-0.22330917863838173,2008-07-10 00:00:00-05:00
3.313822293851151,3.3325407910379794,3.353903309130779,3.3452176907577496,3.356020828073955,3.346822538067719,-0.22462196624194147,-0.2563502171135957,0.10422742047635357,-0.1296376477944685,0.11037948007483614,2008-07-11 00:00:00-05:00
3.3492020704706125,3.373085650378261,3.3677973773017555,3.3956543595797504,3.384804266583894,3.3892910504939278,-0.28660295889178605,0.0634592769180643,-0.3342837873359351,0.13020111595027545,-0.05384140692040603,2008-07-14 00:00:00-05:00
3.3513066441274333,3.374660272950501,3.368420066228698,3.3804603123128047,3.390611566820167,3.3941189730217034,-0.2802435458768068,0.07488248066163233,-0.14448295300928266,-0.1218150540883441,-0.04208887441843974,2008-07-15 00:00:00-05:00
3.222867861335735,3.2374708051997296,3.253614265494358,3.25175319757337,3.2768848340389236,3.262551397273721,-0.17523532636793382,-0.1937215235355369,0.022332815051854225,-0.3015796375866432,0.1720012411824311,2008-07-16 00:00:00-05:00
3.2192757540411403,3.2516216519225822,3.2707872606588784,3.240012568077705,3.2734281025980834,3.260859280767603,-0.38815077457729963,-0.22998730483555657,0.369296310974083,-0.4009864142445424,0.150825861965766,2008-07-17 00:00:00-05:00
3.1801349648287154,3.1943323970884325,3.2003241641229456,3.196408311139407,3.230686000303597,3.238072887047897,-0.17036918711660473,-0.0719012044141577,0.046990235802463455,-0.4113322699702776,-0.08864264093160079,2008-07-18 00:00:00-05:00
3.1376657363433313,3.170049422074123,3.176272975734053,3.1654051011324116,3.199145739151849,3.176699667656963,-0.3886042287694956,-0.07468264391916425,0.13041449521969684,-0.4048876562332504,0.2693528579386333,2008-07-21 00:00:00-05:00
3.0530573545819375,3.0865752511514697,3.1043384544195725,3.0947554793644136,3.108834329695082,3.0915342962723455,-0.40221475883438784,-0.21315843921723254,0.11499570066190816,-0.16894620396802554,0.20760040107283947,2008-07-22 00:00:00-05:00
3.059176421049164,3.08424810938294,3.0906331140415633,3.0869337840911046,3.0833139960742972,3.0856782584974582,-0.3008602600053157,-0.07662005590347651,0.04439195940550304,0.043437456201685966,-0.028371149077929904,2008-07-23 00:00:00-05:00
3.1544439874928396,3.161024262244915,3.1712008916015653,3.1812564189434918,3.192536573120877,3.1949433971245678,-0.07896329702490584,-0.12211955227979943,-0.12066632810312153,-0.1353618501286223,-0.028881888044290746,2008-07-24 00:00:00-05:00
3.1315734898050858,3.136846825896175,3.158846484686059,3.1558424663381555,3.1587157470844947,3.1626505516620456,-0.06328003309306478,-0.2639959054786137,0.03604822017484341,-0.03447936895606636,-0.047217654930614604,2008-07-25 00:00:00-05:00
3.1875915159360004,3.2097196640470846,3.2209951928812646,3.212536475005833,3.222495912698636,3.2424213924768224,-0.2655377773330121,-0.13530634601016048,0.10150461450518061,-0.11951325231363724,-0.2391057573382342,2008-07-28 00:00:00-05:00
3.092405191982908,3.10379902177475,3.1170694976183775,3.101490272918907,3.131989542049852,3.14929324728985,-0.13672595750210162,-0.15924571012353111,0.18695069639364487,-0.3659912295713427,-0.20764446287997657,2008-07-29 00:00:00-05:00
3.054472725411699,3.0788838090506587,3.0924142617187025,3.08305112946236,3.0896335745133428,3.092079785353651,-0.29293300366751607,-0.162365432016528,0.11235758707610703,-0.0789893406117875,-0.029354530083702174,2008-07-30 00:00:00-05:00
3.1328821349818528,3.1552941756029034,3.1697017199828643,3.171962279530228,3.1805018605192785,3.1571361549615227,-0.26894448745260824,-0.17289053255952785,-0.027126714568367846,-0.1024749718686015,0.28038846669307127,2008-07-31 00:00:00-05:00
3.1166215773081425,3.124093344860994,3.144183798951463,3.160823846436274,3.1526865791157865,3.17000960110958,-0.08966121063422243,-0.24108544908562826,-0.19968056981772836,0.09764720784584799,-0.20787626392552339,2008-08-01 00:00:00-05:00
3.1565747889270224,3.172614336359011,3.193963966243767,3.19349984012818,3.2090423004344086,3.2008185024284557,-0.19247456918386444,-0.2561955586170682,0.005569513387041803,-0.18650952367474438,0.09868557607143438,2008-08-04 00:00:00-05:00
3.0511669515702105,3.0663896021643624,3.0776948149107652,3.0822568773748555,3.0986461632113365,3.091419425880527,-0.1826718071298243,-0.1356625529568351,-0.054744749569083116,-0.1966714300377734,0.08672084796971499,2008-08-05 00:00:00-05:00
3.007166628551692,3.0235380137345684,3.0278111366757945,3.0402399418413153,3.0502943791570183,3.0665272592923105,-0.19645662219451784,-0.05127747529471571,-0.1491456619862463,-0.1206532477884367,-0.19479456162350678,2008-08-06 00:00:00-05:00
3.051639887455893,3.066467241296051,3.0854853377547897,3.0966484254104443,3.091225792914549,3.0731663644177387,-0.17792824608189411,-0.22821715750486632,-0.13395705186785312,0.0650715899507478,0.2167131419617197,2008-08-07 00:00:00-05:00
3.028199456305825,3.0645967403089722,3.0660936597992374,3.062691848671773,3.069084240335691,3.0740224392407804,-0.4367674080377666,-0.017963033883184425,0.04082173352957488,-0.07670869996701475,-0.059258386861075284,2008-08-08 00:00:00-05:00
3.0017143869429392,3.016004420288952,3.038091507509865,3.0384425998638913,3.0328398319749725,3.0506254368176084,-0.17148040015215613,-0.2650450466509513,-0.004213108248318437,0.06723321466702561,-0.21342725811163205,2008-08-11 00:00:00-05:00
3.0525850887506447,3.0898025089346355,3.065414332675252,3.0753161913274893,3.0691212233533176,3.108050961429237,-0.446609042207891,0.29265811511260337,-0.11882230382685138,0.07433961569006427,-0.46715685691103603,2008-08-12 00:00:00-05:00
3.070375781146533,3.09667005575749,3.0821706047095203,3.115428146955138,3.1105056822576658,3.1220052620393175,-0.315531295331485,0.1739934125756431,-0.39909050694741044,0.05906957636966399,-0.1379949573798176,2008-08-13 00:00:00-05:00
3.0125893981222767,3.0223921351019603,3.058556524201093,3.0512817803525634,3.0480678435639343,3.0619729973116434,-0.1176328437562024,-0.4339726691895929,0.08729692618235703,0.03856724146354791,-0.16686184497250892,2008-08-14 00:00:00-05:00
2.97450863320584,3.0093409467290666,2.9959065073906546,3.0021235664912993,3.008809411238303,3.013686860895602,-0.41798776227871676,0.16121327206094588,-0.07460470920773996,-0.08023013696404344,-0.05852939588758657,2008-08-15 00:00:00-05:00
3.0435695811491006,3.075202762393163,3.0624970868582833,3.0733516114696076,3.082091364991468,3.073973318733117,-0.37959817492874437,0.1524681064185545,-0.13025429533589156,-0.1048770422623258,0.09741655510021374,2008-08-18 00:00:00-05:00
3.057767696740619,3.075793773411154,3.0765799565593457,3.0984277847145685,3.0862359790055116,3.0943081428753825,-0.21631292004641423,-0.009434197778302338,-0.26217393786267396,0.1463016685086802,-0.09686596643844977,2008-08-19 00:00:00-05:00
3.016514816472756,3.0261597318045155,3.046885254831257,3.0485825806866043,3.0583457896211517,3.047433349509893,-0.11573898398111407,-0.24870627632089998,-0.02036791026416705,-0.11715850721457124,0.13094928133510703,2008-08-20 00:00:00-05:00
2.9866915135044763,2.9876683669659116,3.022874179671446,3.0266487320621045,3.0106211796113382,3.0329858623770094,-0.011722241537225233,-0.4224697524664086,-0.04529462868790116,0.19233062940919116,-0.2683761931880543,2008-08-21 00:00:00-05:00
2.934388614920721,2.9573004733525288,2.958795145843247,2.963115952273181,2.9716387144599907,2.9436627919382703,-0.2749423011816968,-0.01793606988861934,-0.05184967715920699,-0.10227314624171431,0.3357110702606405,2008-08-22 00:00:00-05:00
3.0430928121696454,3.0625491282727824,3.08444944585286,3.0743515243654183,3.088654395605626,3.079786948703354,-0.23347579323764067,-0.26280381096093774,0.12117505784930353,-0.17163445488248982,0.10640936282726476,2008-08-25 00:00:00-05:00
3.0199369510803917,3.0197761661967153,3.0451473536806657,3.0494438459168527,3.0627213207422654,3.0603201577353216,0.0019294186041178074,-0.304454249807408,-0.051557906834243106,-0.15932969790495083,0.02881395608332784,2008-08-26 00:00:00-05:00
2.9836597039028105,3.0186481560151623,3.0005989131720594,3.039671089558618,3.010163220162509,3.033966655299251,-0.41986142534822024,0.21659091411723252,-0.4688661166387035,0.3540944327533082,-0.28564122164090266,2008-08-27 00:00:00-05:00
2.966818279095771,2.973480969259402,2.9908245316481095,2.9887242444592172,3.020535924468812,3.013326984458043,-0.07995228196357738,-0.20812274866448882,0.025203446266708365,-0.38174016011513734,0.08650728012922525,2008-08-28 00:00:00-05:00
3.0277153009339313,3.055066689823174,3.064810529856813,3.0429642336650904,3.061428679162876,3.068789079481889,-0.32821666667091476,-0.11692608040366831,0.26215555430067256,-0.22157334597342443,-0.08832480382815508,2008-08-29 00:00:00-05:00
3.090587794158219,3.098704296765719,3.1150955099317157,3.1126718151005086,3.1218220157112735,3.1417697162412264,-0.0973980312899985,-0.19669455799196536,0.02908433797448847,-0.10980240732917948,-0.23937240635943807,2008-09-02 00:00:00-05:00
3.0647918237260727,3.0743702946597704,3.0982168216860693,3.1005033409856924,3.086349918665599,3.1082664442991192,-0.11494165120437538,-0.2861583243155836,-0.02743823159547503,0.16984106784111666,-0.2629983076022421,2008-09-03 00:00:00-05:00
3.1793030783228886,3.1982829816461376,3.2004271172580925,3.2145310883234433,3.221820077965892,3.2192960280049947,-0.22775883987898732,-0.025729627343462916,-0.16924765278420853,-0.08746787570938402,0.03028859953076856,2008-09-04 00:00:00-05:00
3.1380994916814324,3.16832964345431,3.165585293555559,3.172337010595452,3.17099361064739,3.1844087497229445,-0.3627618212745313,0.032932198785011066,-0.08102060447871148,0.01612079937673766,-0.16098166890665405,2008-09-05 00:00:00-05:00
3.1197182263759906,3.136304785360898,3.157236282367547,3.1464890595950457,3.1569066495341267,3.171807871902252,-0.1990387078188917,-0.25117796407978155,0.12896667327001254,-0.12501107926897298,-0.17881466841750318,2008-09-08 00:00:00-05:00
3.237501262032374,3.2605462818411257,3.2642037232408394,3.268495841294759,3.2771467898713915,3.273481810123412,-0.27654023770502273,-0.043889296796561186,-0.051505416647032086,-0.10381138291959435,0.0439797569757496,2008-09-09 00:00:00-05:00
3.199489129737002,3.218519367650333,3.225518850643379,3.246830253470217,3.246072957476718,3.252076780823657,-0.22836285495997158,-0.08399379591655073,-0.25573683392205976,0.009087551921985227,-0.07204588016326449,2008-09-10 00:00:00-05:00
3.1941731872031642,3.2099630507184735,3.2269729741832913,3.222950887426529,3.2384943216267135,3.223384085426393,-0.1894783621837141,-0.20411908157780795,0.04826504108114363,-0.1865212104022108,0.18132283440384736,2008-09-11 00:00:00-05:00
3.244933353240963,3.279236468082736,3.2607946622049755,3.271670544438712,3.2935951825726866,3.298580027948316,-0.41163737810128026,0.2213016705331302,-0.13051058680483818,-0.2630956576076956,-0.05981814450755006,2008-09-12 00:00:00-05:00
3.456316704950725,3.486890355148547,3.484537414345548,3.4822907075199767,3.494559955212668,3.5038639880119193,-0.3668838023738593,0.02823528963598617,0.02696048190685694,-0.1472309723122957,-0.11164839359101794,2008-09-15 00:00:00-05:00
3.411147687335803,3.419876591571132,3.4457191432225605,3.444056214446532,3.4569370095847485,3.4312622585167984,-0.10474685082394491,-0.3101106198171412,0.019955145312341768,-0.15456954165859757,0.308097012815396,2008-09-16 00:00:00-05:00
3.5896114861577275,3.594752473983848,3.6245854390445644,3.62017951149463,3.6295593658393046,3.6237775589434746,-0.061691853913447225,-0.35799558072859494,0.05287113059921192,-0.11255825213609617,0.06938168274995796,2008-09-17 00:00:00-05:00
